dataset,model,status,seed_num,MAE_mean,MAE_std,R2_mean,R2_std,RMSE_mean,RMSE_std,SMAPE_mean,SMAPE_std,Time_mean,Time_std,log_file,source,target,target_display,train_pct,model_family,tier
steel_el_rs50,lightgbm,OK,5,2.82019571,0.000774387069,0.331678058,0.000166266965,4.08400613,0.000507996687,23.0966744,0.0048413347,3.02468734,0.93545669,results/logs_open/steel_el_rs50__lightgbm.log,steel_strength,EL,Elongation,50,Classical,open
steel_el_rs50,limix,OK,5,2.69482446,0.0242244357,0.415776733,0.00570428647,3.81836794,0.01864582,21.9521511,0.194763323,0.980022717,1.14254153,results/logs_open/steel_el_rs50__limix.log,steel_strength,EL,Elongation,50,TFM,open
steel_el_rs50,mitra,OK,5,2.71850863,0.0,0.328848458,0.0,4.09264264,0.0,22.2131187,0.0,0.271218157,0.4027017,results/logs_open/steel_el_rs50__mitra.log,steel_strength,EL,Elongation,50,TFM,open
steel_el_rs50,mlp,OK,5,4.31525378,0.199824103,-3.03277236,1.13504306,9.9328348,1.40835345,27.6943699,0.471869192,1.45451174,0.398274564,results/logs_open/steel_el_rs50__mlp.log,steel_strength,EL,Elongation,50,Deep,open
steel_el_rs50,modernNCA,OK,5,2.80097175,0.14741727,0.3471426,0.0764414074,4.0297981,0.232141609,22.7310868,1.22562272,1.06356874,0.506803539,results/logs_open/steel_el_rs50__modernNCA.log,steel_strength,EL,Elongation,50,Deep,open
steel_el_rs50,realmlp,OK,5,2.95189402,0.169288614,0.330243751,0.0654939279,4.08343696,0.201108229,24.2556949,1.40627774,3.09064527,0.524375654,results/logs_open/steel_el_rs50__realmlp.log,steel_strength,EL,Elongation,50,Deep,open
steel_el_rs50,resnet,OK,5,3.96749224,0.0916389734,-2.63384351,0.458640348,9.50387689,0.604189921,25.2712913,0.930502889,2.44133897,1.35913396,results/logs_open/steel_el_rs50__resnet.log,steel_strength,EL,Elongation,50,Deep,open
steel_el_rs50,tabm,OK,5,3.15591425,0.126966027,0.192030922,0.0351011411,4.48940013,0.0975893827,24.9621143,1.79854612,11.1507543,7.31329856,results/logs_open/steel_el_rs50__tabm.log,steel_strength,EL,Elongation,50,Deep,open
steel_el_rs50,tabpfn_v2,OK,5,2.65174189,0.0398930389,0.428234747,0.0217645993,3.77679781,0.0718947814,21.6139667,0.277667099,1.04525843,1.48972249,results/logs_open/steel_el_rs50__tabpfn_v2.log,steel_strength,EL,Elongation,50,TFM,open
steel_el_rs50,tabpfn_v3,OK,5,2.66989131,0.0143157334,0.359843372,0.0137224314,3.99679619,0.0425841649,21.4464455,0.0670483088,0.781775045,0.342556929,results/logs_open/steel_el_rs50__tabpfn_v3.log,steel_strength,EL,Elongation,50,TFM,open
steel_el_rs50,xgboost,OK,5,2.85972792,0.0608033796,0.272680072,0.0257212887,4.25978251,0.0758550722,22.869246,0.469558774,0.26094685,0.10965772,results/logs_open/steel_el_rs50__xgboost.log,steel_strength,EL,Elongation,50,Classical,open
steel_el_rs60,catboost,OK,5,3.05156237,0.0621678328,0.220424267,0.0208747728,4.55181029,0.0606209361,24.9831962,0.70576104,7.95437121,4.93177449,results/logs_open/steel_el_rs60__catboost.log,steel_strength,EL,Elongation,60,Classical,open
steel_el_rs60,ftt,OK,5,2.84639632,0.0851621663,0.344871993,0.0267669816,4.17220776,0.0852619326,23.2481563,0.888481616,14.1923897,4.29363326,results/logs_open/steel_el_rs60__ftt.log,steel_strength,EL,Elongation,60,Deep,open
steel_el_rs60,lightgbm,OK,5,3.09878376,0.00283736208,0.286195861,0.000589611683,4.35595118,0.00179906759,24.3279067,0.0165460348,2.59759569,0.60143495,results/logs_open/steel_el_rs60__lightgbm.log,steel_strength,EL,Elongation,60,Classical,open
steel_el_rs60,limix,OK,5,2.81398335,0.020046154,0.388936025,0.0123121231,4.03009163,0.0405005662,23.3747891,0.13062565,0.700681686,0.360087246,results/logs_open/steel_el_rs60__limix.log,steel_strength,EL,Elongation,60,TFM,open
steel_el_rs60,mitra,OK,5,2.92380599,0.0,0.242606799,2.77555756e-17,4.48698079,0.0,23.7198998,0.0,0.509838152,0.888846625,results/logs_open/steel_el_rs60__mitra.log,steel_strength,EL,Elongation,60,TFM,open
steel_el_rs60,mlp,OK,5,5.45838575,0.0474769433,-7.20114149,0.280245335,14.7627386,0.252926387,29.0765455,0.33001118,1.06410213,0.139141025,results/logs_open/steel_el_rs60__mlp.log,steel_strength,EL,Elongation,60,Deep,open
steel_el_rs60,modernNCA,OK,5,2.79570786,0.052775452,0.401208056,0.0295308388,3.98840992,0.0982369748,23.0376633,0.381116822,1.21143928,0.119777993,results/logs_open/steel_el_rs60__modernNCA.log,steel_strength,EL,Elongation,60,Deep,open
steel_el_rs60,realmlp,OK,5,3.16289379,0.268736447,0.219020274,0.138145828,4.5398037,0.387498434,25.5237154,1.74340681,3.75185633,0.971077024,results/logs_open/steel_el_rs60__realmlp.log,steel_strength,EL,Elongation,60,Deep,open
steel_el_rs60,resnet,OK,5,4.54885507,0.324741333,-4.37323077,1.25341806,11.8690474,1.39882952,26.1146927,1.78609953,5.49097018,1.85150532,results/logs_open/steel_el_rs60__resnet.log,steel_strength,EL,Elongation,60,Deep,open
steel_el_rs60,tabm,OK,5,3.38267291,0.0731416814,0.0335979994,0.0341896875,5.06762977,0.0893807016,26.0185341,0.711682705,12.2528821,2.23434526,results/logs_open/steel_el_rs60__tabm.log,steel_strength,EL,Elongation,60,Deep,open
steel_el_rs60,tabpfn_v2,OK,5,2.7189266,0.0397958834,0.409079084,0.0162507384,3.96294315,0.0540218969,22.3946816,0.249644876,1.16926513,1.6982082,results/logs_open/steel_el_rs60__tabpfn_v2.log,steel_strength,EL,Elongation,60,TFM,open
steel_el_rs60,tabpfn_v3,OK,5,2.96465823,0.0273127747,0.202561843,0.0232513624,4.60357932,0.0672869504,23.2657176,0.137664611,0.783042717,0.3400826,results/logs_open/steel_el_rs60__tabpfn_v3.log,steel_strength,EL,Elongation,60,TFM,open
steel_el_rs60,xgboost,OK,5,3.0614095,0.105472954,0.19861851,0.0696198908,4.61114871,0.198995366,24.1813956,0.452565274,0.2395596,0.06092126,results/logs_open/steel_el_rs60__xgboost.log,steel_strength,EL,Elongation,60,Classical,open
steel_el_rs70,catboost,OK,5,2.98241724,0.0575869979,0.322725901,0.0199249562,4.36018218,0.0640729644,24.6402378,0.564285348,5.57110429,0.83354788,results/logs_open/steel_el_rs70__catboost.log,steel_strength,EL,Elongation,70,Classical,open
steel_el_rs70,ftt,OK,5,2.86386406,0.0931703324,0.394030609,0.0249707203,4.12383091,0.0857100393,23.1567827,0.657597929,20.9613152,2.44971906,results/logs_open/steel_el_rs70__ftt.log,steel_strength,EL,Elongation,70,Deep,open
steel_el_rs70,lightgbm,OK,5,2.97754126,0.00339857102,0.467109887,0.000842256171,3.86801352,0.00305637093,24.1459785,0.021990273,4.30171504,0.7876872,results/logs_open/steel_el_rs70__lightgbm.log,steel_strength,EL,Elongation,70,Classical,open
steel_el_rs70,limix,OK,5,2.68843534,0.0184699515,0.482228719,0.00540757026,3.81269756,0.0198899619,22.3051804,0.146825049,0.97605114,0.650607372,results/logs_open/steel_el_rs70__limix.log,steel_strength,EL,Elongation,70,TFM,open
steel_el_rs70,mitra,OK,5,2.87400268,0.0,0.411087349,5.55111512e-17,4.06625612,0.0,23.6729879,0.0,0.295979595,0.461183822,results/logs_open/steel_el_rs70__mitra.log,steel_strength,EL,Elongation,70,TFM,open
steel_el_rs70,mlp,OK,5,3.16663319,0.0309579427,0.209194813,0.0188634903,4.71165291,0.0560731794,24.6313739,0.583070163,2.63821225,0.461118671,results/logs_open/steel_el_rs70__mlp.log,steel_strength,EL,Elongation,70,Deep,open
steel_el_rs70,modernNCA,OK,5,2.95024222,0.156900442,0.33376853,0.0694781191,4.31889633,0.228895535,23.3351913,1.21415744,1.43554416,0.360438341,results/logs_open/steel_el_rs70__modernNCA.log,steel_strength,EL,Elongation,70,Deep,open
steel_el_rs70,realmlp,OK,5,3.19500148,0.137889306,0.253343854,0.0252361367,4.57790305,0.0779933553,25.9814253,0.626776488,3.29860773,0.552722633,results/logs_open/steel_el_rs70__realmlp.log,steel_strength,EL,Elongation,70,Deep,open
steel_el_rs70,resnet,OK,5,3.19581988,0.102115977,0.235448666,0.0392889382,4.63160226,0.11819026,25.4458373,1.08300502,1.8275991,0.322511388,results/logs_open/steel_el_rs70__resnet.log,steel_strength,EL,Elongation,70,Deep,open
steel_el_rs70,tabm,OK,5,2.90383465,0.0291690272,0.360240436,0.00656419673,4.23810719,0.0217998787,23.2385424,0.406301278,14.8467148,2.33744237,results/logs_open/steel_el_rs70__tabm.log,steel_strength,EL,Elongation,70,Deep,open
steel_el_rs70,tabpfn_v2,OK,5,2.66399225,0.0279928006,0.495224924,0.0124007735,3.76430942,0.046353815,22.2183621,0.14785043,1.668963,2.73165662,results/logs_open/steel_el_rs70__tabpfn_v2.log,steel_strength,EL,Elongation,70,TFM,open
steel_el_rs70,tabpfn_v3,OK,5,2.53642894,0.0179780621,0.516517279,0.00493536429,3.68429251,0.0188168048,20.9621082,0.120831176,0.773344278,0.343230292,results/logs_open/steel_el_rs70__tabpfn_v3.log,steel_strength,EL,Elongation,70,TFM,open
steel_el_rs70,xgboost,OK,5,3.07440854,0.0966938598,0.316213658,0.0288675405,4.38059664,0.0922289175,25.3647432,0.739583855,0.21661525,0.16179294,results/logs_open/steel_el_rs70__xgboost.log,steel_strength,EL,Elongation,70,Classical,open
steel_el_rs80,catboost,OK,5,2.44055249,0.0628596011,0.415318257,0.0396689365,3.84255175,0.127452273,17.7742627,0.663422988,19.49769931,1.86109428,results/logs_open/steel_el_rs80__catboost.log,steel_strength,EL,Elongation,80,Classical,open
steel_el_rs80,ftt,OK,5,3.16471054,0.104176104,0.297699984,0.0615822112,4.20941969,0.189112011,22.5677168,0.325907047,21.8261559,4.54644825,results/logs_open/steel_el_rs80__ftt.log,steel_strength,EL,Elongation,80,Deep,open
steel_el_rs80,lightgbm,OK,5,2.67019919,0.0032499365,0.335632125,0.0010321978,4.09829207,0.00318294424,20.635079,0.0192643168,4.17446418,0.85683452,results/logs_open/steel_el_rs80__lightgbm.log,steel_strength,EL,Elongation,80,Classical,open
steel_el_rs80,limix,OK,5,2.40962915,0.0488425223,0.547017334,0.014014721,3.38366565,0.0523995485,17.9759935,0.382790859,0.817839241,0.483228497,results/logs_open/steel_el_rs80__limix.log,steel_strength,EL,Elongation,80,TFM,open
steel_el_rs80,mitra,OK,5,2.32080078,0.0,0.499308336,0.0,3.55781945,0.0,17.7542884,0.0,0.230635405,0.329941511,results/logs_open/steel_el_rs80__mitra.log,steel_strength,EL,Elongation,80,TFM,open
steel_el_rs80,mlp,OK,5,3.11630322,0.117372531,0.235120058,0.0872986018,4.39059613,0.244413327,23.1086163,0.476735104,6.32075195,1.23721185,results/logs_open/steel_el_rs80__mlp.log,steel_strength,EL,Elongation,80,Deep,open
steel_el_rs80,modernNCA,OK,5,2.61137151,0.246159946,0.481327778,0.0902123907,3.60794255,0.308868302,19.7856912,1.41375378,2.43164158,1.43851613,results/logs_open/steel_el_rs80__modernNCA.log,steel_strength,EL,Elongation,80,Deep,open
steel_el_rs80,realmlp,OK,5,3.22323384,0.38270542,0.211296713,0.152321272,4.4445009,0.431006303,23.7326336,2.34106512,2.89557028,0.767002168,results/logs_open/steel_el_rs80__realmlp.log,steel_strength,EL,Elongation,80,Deep,open
steel_el_rs80,resnet,OK,5,2.84458261,0.088875131,0.351688212,0.0710873879,4.04276853,0.21474087,21.7117864,0.264030773,8.39777722,2.80383127,results/logs_open/steel_el_rs80__resnet.log,steel_strength,EL,Elongation,80,Deep,open
steel_el_rs80,tabm,OK,5,2.91336014,0.0813693041,0.289264427,0.0317107687,4.23781456,0.0957402266,20.417746,0.6996646,12.6083625,2.50862988,results/logs_open/steel_el_rs80__tabm.log,steel_strength,EL,Elongation,80,Deep,open
steel_el_rs80,tabpfn_v2,OK,5,2.45372569,0.0451448502,0.571694153,0.0143320397,3.29014548,0.0549785682,18.91659,0.316168804,2.09205737,3.70900647,results/logs_open/steel_el_rs80__tabpfn_v2.log,steel_strength,EL,Elongation,80,TFM,open
steel_el_rs80,tabpfn_v3,OK,5,2.26635715,0.0221897435,0.611450522,0.00270317024,3.13414627,0.0109044047,17.4665904,0.140119949,1.37921305,0.976002415,results/logs_open/steel_el_rs80__tabpfn_v3.log,steel_strength,EL,Elongation,80,TFM,open
steel_el_rs80,xgboost,OK,5,2.46257775,0.119292233,0.400869915,0.0577208051,3.88752809,0.183969154,17.6454375,0.989532947,0.69270773,0.8781967,results/logs_open/steel_el_rs80__xgboost.log,steel_strength,EL,Elongation,80,Classical,open
steel_uts_rs50,catboost,OK,5,88.5927086,4.77569796,0.852151018,0.0160252084,128.752348,6.94884513,5.52841857,0.316425141,12.54513941,3.83693137,results/logs_open/steel_uts_rs50__catboost.log,steel_strength,UTS,Tensile Strength,50,Classical,open
steel_uts_rs50,ftt,OK,5,88.0118821,2.2054882,0.835744277,0.0160036628,135.75208,6.46112812,5.44557794,0.0967083884,36.2808256,3.69534964,results/logs_open/steel_uts_rs50__ftt.log,steel_strength,UTS,Tensile Strength,50,Deep,open
steel_uts_rs50,lightgbm,OK,5,92.1953309,0.0405836498,0.825223461,0.000112607302,140.190675,0.0451616885,5.8873878,0.00219237066,3.90007229,0.95701683,results/logs_open/steel_uts_rs50__lightgbm.log,steel_strength,UTS,Tensile Strength,50,Classical,open
steel_uts_rs50,limix,OK,5,81.3387298,1.30265532,0.892725427,0.00338055563,109.817538,1.73617553,5.09333529,0.086172546,0.993038082,0.801503338,results/logs_open/steel_uts_rs50__limix.log,steel_strength,UTS,Tensile Strength,50,TFM,open
steel_uts_rs50,mitra,OK,5,77.9223818,0.0,0.888594568,0.0,111.925944,0.0,4.94881856,0.0,0.351739645,0.563731584,results/logs_open/steel_uts_rs50__mitra.log,steel_strength,UTS,Tensile Strength,50,TFM,open
steel_uts_rs50,mlp,OK,5,102.230047,9.53987044,0.779200888,0.0270717297,157.272765,9.68978491,6.34790469,0.559179576,18.4268579,7.3789063,results/logs_open/steel_uts_rs50__mlp.log,steel_strength,UTS,Tensile Strength,50,Deep,open
steel_uts_rs50,modernNCA,OK,5,109.005047,9.35414321,0.738380597,0.0586270696,170.503983,18.6333818,6.7934143,0.509337279,3.66321135,1.89863801,results/logs_open/steel_uts_rs50__modernNCA.log,steel_strength,UTS,Tensile Strength,50,Deep,open
steel_uts_rs50,realmlp,OK,5,100.387494,11.1481247,0.807743856,0.0423422617,146.187624,15.7533578,6.23054924,0.63713971,3.39000196,0.62388586,results/logs_open/steel_uts_rs50__realmlp.log,steel_strength,UTS,Tensile Strength,50,Deep,open
steel_uts_rs50,resnet,OK,5,82.9577498,3.1586108,0.858864547,0.0253860437,125.487625,11.1076839,5.11870775,0.269800651,18.5249382,5.28722576,results/logs_open/steel_uts_rs50__resnet.log,steel_strength,UTS,Tensile Strength,50,Deep,open
steel_uts_rs50,tabm,OK,5,111.860137,2.18332309,0.805412505,0.00322549753,147.91767,1.22903091,6.9068249,0.13072327,43.7087237,5.14798263,results/logs_open/steel_uts_rs50__tabm.log,steel_strength,UTS,Tensile Strength,50,Deep,open
steel_uts_rs50,tabpfn_v2,OK,5,72.2614406,0.59346812,0.887697779,0.00359385738,112.361208,1.79414256,4.49783731,0.037846726,3.39074965,6.31757591,results/logs_open/steel_uts_rs50__tabpfn_v2.log,steel_strength,UTS,Tensile Strength,50,TFM,open
steel_uts_rs50,tabpfn_v3,OK,5,71.9089787,0.429545055,0.898814552,0.00146026054,106.665839,0.768006019,4.43629571,0.0277951739,0.63526597,0.366353527,results/logs_open/steel_uts_rs50__tabpfn_v3.log,steel_strength,UTS,Tensile Strength,50,TFM,open
steel_uts_rs50,xgboost,OK,5,92.8127594,6.97696061,0.828695285,0.0246810982,138.438744,9.88630307,5.78571811,0.466509449,0.51516609,0.3459349,results/logs_open/steel_uts_rs50__xgboost.log,steel_strength,UTS,Tensile Strength,50,Classical,open
steel_uts_rs60,catboost,OK,5,78.9049812,1.4393107,0.882721193,0.00603572457,112.878719,2.90513319,5.00005795,0.0925756999,15.43156152,1.85914792,results/logs_open/steel_uts_rs60__catboost.log,steel_strength,UTS,Tensile Strength,60,Classical,open
steel_uts_rs60,ftt,OK,5,156.617964,39.8546396,0.525931539,0.189631383,219.283528,58.7657119,9.52290388,2.35510365,13.5920341,5.66570749,results/logs_open/steel_uts_rs60__ftt.log,steel_strength,UTS,Tensile Strength,60,Deep,open
steel_uts_rs60,lightgbm,OK,5,107.399671,0.0913364839,0.78200475,0.000181801565,153.946411,0.0641996142,6.60204258,0.00573009082,3.63525634,0.23388561,results/logs_open/steel_uts_rs60__lightgbm.log,steel_strength,UTS,Tensile Strength,60,Classical,open
steel_uts_rs60,limix,OK,5,76.5533112,1.30766002,0.908926075,0.00272435976,99.4934349,1.49026019,4.81252894,0.0854278178,0.743433285,0.519469003,results/logs_open/steel_uts_rs60__limix.log,steel_strength,UTS,Tensile Strength,60,TFM,open
steel_uts_rs60,mitra,OK,5,76.4884191,0.0,0.896006444,0.0,106.328406,0.0,4.87374246,0.0,0.364097452,0.581482655,results/logs_open/steel_uts_rs60__mitra.log,steel_strength,UTS,Tensile Strength,60,TFM,open
steel_uts_rs60,mlp,OK,5,84.0576875,3.31752688,0.834992219,0.0432846123,132.675975,18.3308068,5.31876661,0.284899244,18.749329,3.52014363,results/logs_open/steel_uts_rs60__mlp.log,steel_strength,UTS,Tensile Strength,60,Deep,open
steel_uts_rs60,modernNCA,OK,5,89.520807,4.94716392,0.843881659,0.0200117101,130.002149,8.48249694,5.67813267,0.364039296,2.0883769,1.37772431,results/logs_open/steel_uts_rs60__modernNCA.log,steel_strength,UTS,Tensile Strength,60,Deep,open
steel_uts_rs60,realmlp,OK,5,77.1728477,4.29213095,0.896496695,0.00881601837,105.981933,4.50131633,4.91235872,0.257896179,3.00651603,0.817258882,results/logs_open/steel_uts_rs60__realmlp.log,steel_strength,UTS,Tensile Strength,60,Deep,open
steel_uts_rs60,resnet,OK,5,83.5950412,1.82385655,0.879623104,0.0162111653,114.144994,7.60107685,5.1910666,0.137401965,15.592429,1.55694373,results/logs_open/steel_uts_rs60__resnet.log,steel_strength,UTS,Tensile Strength,60,Deep,open
steel_uts_rs60,tabm,OK,5,113.358606,34.2766257,0.764155501,0.172290379,152.295674,49.4572796,6.98801538,2.04407919,25.3914597,11.0731804,results/logs_open/steel_uts_rs60__tabm.log,steel_strength,UTS,Tensile Strength,60,Deep,open
steel_uts_rs60,tabpfn_v2,OK,5,72.6457732,1.15789048,0.899588299,0.0023200024,104.47418,1.21327228,4.58521288,0.0702864602,2.40380006,4.19769333,results/logs_open/steel_uts_rs60__tabpfn_v2.log,steel_strength,UTS,Tensile Strength,60,TFM,open
steel_uts_rs60,tabpfn_v3,OK,5,70.1679945,0.257912117,0.908020615,0.000763771504,99.9971415,0.415874861,4.40946044,0.0170908135,0.725932693,0.413363119,results/logs_open/steel_uts_rs60__tabpfn_v3.log,steel_strength,UTS,Tensile Strength,60,TFM,open
steel_uts_rs60,xgboost,OK,5,91.6682873,11.1075965,0.826620293,0.0562332497,135.573509,21.6544745,5.64494453,0.707945716,0.32589355,0.18408252,results/logs_open/steel_uts_rs60__xgboost.log,steel_strength,UTS,Tensile Strength,60,Classical,open
steel_uts_rs70,catboost,OK,5,64.1444446,2.5520995,0.893758722,0.0120690868,103.450291,5.94228343,3.99876203,0.179195777,16.74366522,0.87181645,results/logs_open/steel_uts_rs70__catboost.log,steel_strength,UTS,Tensile Strength,70,Classical,open
steel_uts_rs70,ftt,OK,5,166.526909,1.38823793,0.480096408,0.0100159862,229.214177,2.21605068,10.1851259,0.110414948,7.07772031,2.21490819,results/logs_open/steel_uts_rs70__ftt.log,steel_strength,UTS,Tensile Strength,70,Deep,open
steel_uts_rs70,lightgbm,OK,5,95.674126,0.233325305,0.784590224,0.000682453757,147.547726,0.233710522,5.88040083,0.0133823078,3.87003555,1.12113512,results/logs_open/steel_uts_rs70__lightgbm.log,steel_strength,UTS,Tensile Strength,70,Classical,open
steel_uts_rs70,limix,OK,5,71.321025,0.840888034,0.88440006,0.00200458785,108.084359,0.936834807,4.42364775,0.0620580976,0.612528324,0.446547488,results/logs_open/steel_uts_rs70__limix.log,steel_strength,UTS,Tensile Strength,70,TFM,open
steel_uts_rs70,mitra,OK,5,65.7763858,0.0,0.906775477,0.0,97.065623,0.0,4.09578959,0.0,0.461750269,0.773472438,results/logs_open/steel_uts_rs70__mitra.log,steel_strength,UTS,Tensile Strength,70,TFM,open
steel_uts_rs70,mlp,OK,5,87.4681895,3.23993087,0.820835436,0.0365023396,133.899259,13.3511384,5.36404048,0.264314606,17.3159906,5.81330888,results/logs_open/steel_uts_rs70__mlp.log,steel_strength,UTS,Tensile Strength,70,Deep,open
steel_uts_rs70,modernNCA,OK,5,79.5045023,5.2989726,0.845379949,0.038872702,123.966411,16.0935473,4.87694103,0.349025581,0.996702003,0.199204721,results/logs_open/steel_uts_rs70__modernNCA.log,steel_strength,UTS,Tensile Strength,70,Deep,open
steel_uts_rs70,realmlp,OK,5,83.5494607,9.83151209,0.86871395,0.0141513903,115.025741,6.12387127,5.29701851,0.640405751,3.44978485,0.863815271,results/logs_open/steel_uts_rs70__realmlp.log,steel_strength,UTS,Tensile Strength,70,Deep,open
steel_uts_rs70,resnet,OK,5,71.4370884,3.61852344,0.901031282,0.0148574007,99.7338747,7.44488995,4.37705811,0.224645406,6.40254025,1.4353806,results/logs_open/steel_uts_rs70__resnet.log,steel_strength,UTS,Tensile Strength,70,Deep,open
steel_uts_rs70,tabm,OK,5,176.779807,1.59375096,0.440313965,0.00992197844,237.823974,2.10217689,10.8642645,0.0954920256,6.04699979,1.57606193,results/logs_open/steel_uts_rs70__tabm.log,steel_strength,UTS,Tensile Strength,70,Deep,open
steel_uts_rs70,tabpfn_v2,OK,5,62.1752644,0.843659621,0.899255368,0.00426147612,100.882,2.1393822,3.81209841,0.0377942962,1.57517943,2.54363384,results/logs_open/steel_uts_rs70__tabpfn_v2.log,steel_strength,UTS,Tensile Strength,70,TFM,open
steel_uts_rs70,tabpfn_v3,OK,5,66.9110817,0.511293251,0.889402061,0.00332322518,105.712296,1.57791742,4.05517401,0.0293421091,0.718335295,0.410319638,results/logs_open/steel_uts_rs70__tabpfn_v3.log,steel_strength,UTS,Tensile Strength,70,TFM,open
steel_uts_rs70,xgboost,OK,5,80.7569256,6.54399426,0.832151617,0.0368428102,129.525932,13.6611701,4.95412338,0.408201247,0.34300289,0.28586305,results/logs_open/steel_uts_rs70__xgboost.log,steel_strength,UTS,Tensile Strength,70,Classical,open
steel_uts_rs80,catboost,OK,5,75.0904183,3.93109609,0.831851012,0.0285465011,125.332474,10.6681941,4.80090291,0.252380775,18.91074786,1.43212261,results/logs_open/steel_uts_rs80__catboost.log,steel_strength,UTS,Tensile Strength,80,Classical,open
steel_uts_rs80,ftt,OK,5,71.9522578,18.8639667,0.870138004,0.0714697386,106.398883,29.9781418,4.49161352,1.19200715,16.0875268,5.50361497,results/logs_open/steel_uts_rs80__ftt.log,steel_strength,UTS,Tensile Strength,80,Deep,open
steel_uts_rs80,lightgbm,OK,5,94.2502407,0.364207034,0.753874588,0.000944497317,152.181385,0.292018334,6.05992579,0.0323576914,3.00269008,0.2871127,results/logs_open/steel_uts_rs80__lightgbm.log,steel_strength,UTS,Tensile Strength,80,Classical,open
steel_uts_rs80,limix,OK,5,72.4576308,1.66299676,0.849730749,0.00609721821,118.886018,2.39876792,4.53652374,0.119369119,0.988622761,0.8424928,results/logs_open/steel_uts_rs80__limix.log,steel_strength,UTS,Tensile Strength,80,TFM,open
steel_uts_rs80,mitra,OK,5,59.9041628,7.10542736e-15,0.904359484,0.0,94.8647922,0.0,3.87879971,0.0,0.297968102,0.446317619,results/logs_open/steel_uts_rs80__mitra.log,steel_strength,UTS,Tensile Strength,80,TFM,open
steel_uts_rs80,mlp,OK,5,56.7637837,2.17292202,0.927317977,0.00395108612,82.6690168,2.20788824,3.38060661,0.124576233,13.306412,2.54974246,results/logs_open/steel_uts_rs80__mlp.log,steel_strength,UTS,Tensile Strength,80,Deep,open
steel_uts_rs80,modernNCA,OK,5,70.6084983,1.48234922,0.824118881,0.0169961113,128.491839,6.28047474,4.5309733,0.0999359378,1.55235982,0.735453029,results/logs_open/steel_uts_rs80__modernNCA.log,steel_strength,UTS,Tensile Strength,80,Deep,open
steel_uts_rs80,realmlp,OK,5,63.9917802,4.81008128,0.901979617,0.0177136799,95.6843812,8.23179428,3.99223214,0.264117592,3.385636,0.477036707,results/logs_open/steel_uts_rs80__realmlp.log,steel_strength,UTS,Tensile Strength,80,Deep,open
steel_uts_rs80,resnet,OK,5,55.2114683,2.30597344,0.926907832,0.0129043827,82.6375125,6.97677275,3.35203484,0.133762947,9.8289916,1.94292939,results/logs_open/steel_uts_rs80__resnet.log,steel_strength,UTS,Tensile Strength,80,Deep,open
steel_uts_rs80,tabm,OK,5,86.4282802,2.66667663,0.858328783,0.0119253312,115.355347,4.87320872,5.40652795,0.151306315,15.5655177,3.01582615,results/logs_open/steel_uts_rs80__tabm.log,steel_strength,UTS,Tensile Strength,80,Deep,open
steel_uts_rs80,tabpfn_v2,OK,5,55.5308118,1.17410052,0.893591518,0.00779292785,99.9943907,3.69679191,3.50862985,0.0751256318,1.12436476,1.56623854,results/logs_open/steel_uts_rs80__tabpfn_v2.log,steel_strength,UTS,Tensile Strength,80,TFM,open
steel_uts_rs80,tabpfn_v3,OK,5,60.0151407,0.390510228,0.897140495,0.00360511085,98.3647879,1.72356412,3.74393227,0.017262638,0.750399017,0.367179734,results/logs_open/steel_uts_rs80__tabpfn_v3.log,steel_strength,UTS,Tensile Strength,80,TFM,open
steel_uts_rs80,xgboost,OK,5,79.5274651,7.67029113,0.826832244,0.037886261,126.800312,14.6956861,5.04035447,0.467507321,0.27780728,0.15364839,results/logs_open/steel_uts_rs80__xgboost.log,steel_strength,UTS,Tensile Strength,80,Classical,open
steel_ys_rs50,catboost,OK,5,95.5760926,4.8101897,0.799853056,0.0106740774,136.281735,3.7066924,6.70442699,0.333214972,7.85717926,3.49620754,results/logs_open/steel_ys_rs50__catboost.log,steel_strength,YS,Yield Strength,50,Classical,open
steel_ys_rs50,ftt,OK,5,97.4814523,2.48681384,0.7694848,0.0217106688,146.151587,6.80317342,6.83753059,0.12826283,42.5932378,6.87434172,results/logs_open/steel_ys_rs50__ftt.log,steel_strength,YS,Yield Strength,50,Deep,open
steel_ys_rs50,lightgbm,OK,5,98.3876415,0.0301277837,0.788029649,9.14905425e-05,140.301173,0.0302767734,7.2856809,0.00220194642,2.72372971,0.31465049,results/logs_open/steel_ys_rs50__lightgbm.log,steel_strength,YS,Yield Strength,50,Classical,open
steel_ys_rs50,limix,OK,5,88.9826195,1.17169861,0.8453372,0.0034783149,119.836489,1.351401,6.21571049,0.0827418991,0.578476095,0.377523144,results/logs_open/steel_ys_rs50__limix.log,steel_strength,YS,Yield Strength,50,TFM,open
steel_ys_rs50,mitra,OK,5,87.5477337,0.0,0.847477442,1.11022302e-16,119.012011,0.0,6.15347592,0.0,0.953811073,1.7646923,results/logs_open/steel_ys_rs50__mitra.log,steel_strength,YS,Yield Strength,50,TFM,open
steel_ys_rs50,mlp,OK,5,111.386108,8.27469678,0.535956878,0.0714676403,206.972471,15.9783866,8.08749414,0.510710864,10.6774164,4.04785827,results/logs_open/steel_ys_rs50__mlp.log,steel_strength,YS,Yield Strength,50,Deep,open
